time,angle,pwm
4.776,25.84,80.43
4.782,25.75,119.56
4.786,25.67,123.53
4.791,25.58,127.51
4.796,25.58,92.37
4.801,25.58,92.39
4.806,25.49,131.53
4.811,25.49,96.40
4.816,25.40,135.54
4.821,25.40,100.41
4.826,25.40,100.44
4.831,25.32,139.59
4.836,25.32,104.47
4.841,25.32,104.50
4.846,25.32,104.53
4.851,25.32,104.57
4.856,25.32,104.60
4.861,25.32,104.64
4.866,25.32,104.67
4.871,25.32,104.70
4.876,25.32,104.74
4.881,25.32,104.77
4.886,25.40,65.69
4.891,25.40,100.88
4.896,25.40,100.91
4.901,25.49,61.82
4.906,25.49,97.00
4.911,25.58,57.91
4.916,25.58,93.09
4.921,25.58,93.11
4.926,25.67,54.01
4.931,25.67,89.19
4.936,25.67,89.20
4.941,25.75,50.10
4.946,25.75,85.27
4.951,25.84,-53.83
4.956,25.84,81.33
4.961,25.93,-57.78
4.966,25.93,77.39
4.972,26.02,-61.73
4.976,26.11,-65.69
4.981,26.11,69.46
4.986,26.19,-69.66
4.991,26.19,65.49
4.996,26.19,65.48
5.001,26.19,65.47
5.006,26.19,65.46
5.011,26.19,65.45
5.016,26.19,65.44
5.021,26.19,65.43
5.026,26.28,-73.70
5.031,26.28,61.45
5.036,26.28,61.43
5.041,26.37,-77.70
5.046,26.37,57.44
5.051,26.37,57.42
5.056,26.46,-81.72
5.061,26.46,53.42
5.066,26.37,92.52
5.071,26.46,-81.78
5.076,26.37,92.48
5.081,26.37,57.30
5.086,26.37,57.28
5.091,26.37,57.26
5.096,26.37,57.24
5.101,26.37,57.22
5.106,26.37,57.20
5.111,26.46,-81.93
5.116,26.46,53.20
5.121,26.46,53.18
5.126,26.46,53.16
5.131,26.46,53.13
5.136,26.46,53.11
5.141,26.46,53.09
5.146,26.46,53.07
5.151,26.55,-86.08
5.156,26.55,-50.94
5.161,26.63,-90.09
5.166,26.72,-94.08
5.171,26.81,-98.08
5.177,26.90,-102.08
5.181,26.90,-66.96
5.186,26.99,-106.13
5.191,27.07,-110.14
5.196,27.16,-114.15
5.201,27.25,-118.17
5.206,27.34,-122.19
5.211,27.42,-126.22
5.216,27.42,-91.13
5.221,27.42,-91.20
5.226,27.51,-130.39
5.231,27.51,-95.31
5.236,27.51,-95.38
5.241,27.60,-134.58
5.246,27.60,-99.50
5.251,27.60,-99.58
5.256,27.60,-99.66
5.261,27.60,-99.74
5.266,27.60,-99.82
5.271,27.60,-99.90
5.276,27.60,-99.98
5.281,27.51,-60.94
5.286,27.51,-96.18
5.291,27.51,-96.25
5.296,27.51,-96.33
5.301,27.42,-57.28
5.306,27.42,-92.51
5.311,27.42,-92.58
5.316,27.34,-53.54
5.321,27.34,-88.76
5.325,27.34,-88.83
5.330,27.25,50.22
5.336,27.16,54.12
5.340,27.16,-81.10
5.346,27.07,57.96
5.351,27.07,-77.25
5.356,26.99,61.82
5.361,26.99,-73.39
5.366,26.99,-73.44
5.371,26.90,65.63
5.376,26.90,-69.58
5.381,26.90,-69.62
5.386,26.90,-69.67
5.391,26.90,-69.71
5.396,26.90,-69.76
5.401,26.81,69.32
5.406,26.72,73.24
5.411,26.72,-61.96
5.416,26.72,-61.99
5.421,26.63,77.09
5.426,26.63,-58.10
5.431,26.63,-58.13
5.436,26.63,-58.16
5.441,26.63,-58.20
5.446,26.63,-58.23
5.451,26.55,80.86
5.456,26.55,-54.33
5.461,26.55,-54.35
5.466,26.55,-54.38
5.471,26.55,-54.41
5.476,26.55,-54.44
5.481,26.55,-54.46
5.486,26.46,84.63
5.491,26.46,-50.55
5.496,26.46,-50.58
5.501,26.46,-50.60
5.506,26.46,-50.62
5.512,26.46,-50.64
5.516,26.37,88.45
5.521,26.37,53.27
5.526,26.37,53.26
5.531,26.37,53.24
5.536,26.37,53.22
5.541,26.37,53.20
5.546,26.37,53.18
5.551,26.46,-85.96
5.556,26.37,88.30
5.561,26.46,-86.00
5.566,26.46,-50.86
5.571,26.46,-50.88
5.576,26.55,-90.03
5.581,26.55,-54.89
5.586,26.55,-54.92
5.591,26.55,-54.95
5.596,26.63,-94.10
5.601,26.63,-58.97
5.606,26.63,-59.00
5.611,26.63,-59.03
5.616,26.63,-59.06
5.621,26.63,-59.09
5.626,26.63,-59.13
5.631,26.63,-59.16
5.636,26.63,-59.19
5.641,26.63,-59.22
5.646,26.63,-59.25
5.651,26.63,-59.28
5.656,26.63,-59.32
5.661,26.63,-59.35
5.666,26.63,-59.38
5.671,26.63,-59.41
5.676,26.63,-59.44
5.681,26.63,-59.47
5.686,26.63,-59.51
5.691,26.63,-59.54
5.696,26.63,-59.57
5.701,26.72,-98.72
5.706,26.72,-63.60
5.711,26.72,-63.63
5.716,26.90,-141.91
5.721,26.90,-71.63
5.726,26.99,-110.80
5.731,27.07,-114.81
5.736,27.25,-157.94
5.741,27.34,-126.80
5.746,27.42,-130.83
5.751,27.51,-134.86
5.756,27.69,-178.02
5.761,27.78,-146.90
5.766,27.86,-150.95
5.771,27.95,-155.00
5.776,28.04,-159.06
5.781,28.13,-163.12
5.786,28.22,-167.19
5.791,28.22,-132.14
5.796,28.30,-171.37
5.801,28.30,-136.33
5.806,28.39,-175.56
5.811,28.39,-140.52
5.816,28.39,-140.64
5.821,28.39,-140.76
5.826,28.48,-180.00
5.831,28.39,-105.84
5.835,28.39,-141.12
5.840,28.39,-141.24
5.845,28.39,-141.36
5.850,28.39,-141.48
5.856,28.39,-141.60
5.861,28.39,-141.72
5.866,28.30,-102.72
5.871,28.30,-138.00
5.876,28.22,-98.99
5.881,28.22,-134.26
5.886,28.13,-95.25
5.891,28.13,-130.52
5.896,28.04,-91.51
5.901,28.04,-126.77
5.906,27.95,-87.75
5.911,27.86,-83.89
5.916,27.86,-119.14
5.921,27.78,-80.11
5.926,27.69,-76.24
5.931,27.69,-111.49
5.936,27.60,-72.45
5.941,27.51,-68.57
5.946,27.42,-64.69
5.951,27.42,-99.92
5.956,27.34,-60.87
5.961,27.34,-96.10
5.966,27.25,-57.04
5.971,27.16,-53.15
5.976,27.07,50.76
5.981,27.07,-84.46
5.986,26.99,54.61
5.991,26.90,58.52
5.996,26.90,-76.69
6.001,26.81,62.39
6.006,26.81,-72.81
6.012,26.72,66.27
6.016,26.81,-108.05
6.021,26.72,66.19
6.026,26.72,-69.01
6.031,26.72,-69.04
6.036,26.63,70.04
6.041,26.63,-65.15
6.046,26.63,-65.18
6.051,26.63,-65.21
6.056,26.63,-65.24
6.061,26.63,-65.28
6.066,26.63,-65.31
6.071,26.63,-65.34
6.078,26.63,-65.37
6.081,26.63,-65.40
6.086,26.63,-65.43
6.090,26.55,73.65
6.096,26.55,-61.53
6.101,26.55,-61.56
6.105,26.55,-61.59
6.111,26.55,-61.62
6.115,26.46,77.48
6.120,26.46,-57.71
6.126,26.46,-57.73
6.131,26.46,-57.75
6.136,26.46,-57.77
6.141,26.46,-57.80
6.146,26.46,-57.82
6.151,26.46,-57.84
6.156,26.46,-57.87
6.161,26.46,-57.89
6.166,26.46,-57.91
6.171,26.46,-57.93
6.176,26.46,-57.96
6.181,26.46,-57.98
6.186,26.46,-58.00
6.191,26.46,-58.03
6.196,26.46,-58.05
6.201,26.46,-58.07
6.206,26.37,81.03
6.211,26.37,-54.15
6.216,26.37,-54.17
6.221,26.37,-54.19
6.225,26.37,-54.21
6.230,26.37,-54.23
6.235,26.37,-54.25
6.240,26.37,-54.26
6.246,26.37,-54.28
6.250,26.37,-54.30
6.256,26.37,-54.32
6.261,26.37,-54.34
6.266,26.37,-54.36
6.271,26.37,-54.38
6.276,26.37,-54.39
6.281,26.37,-54.41
6.286,26.37,-54.43
6.291,26.37,-54.45
6.296,26.37,-54.47
6.301,26.37,-54.49
6.306,26.37,-54.50
6.311,26.37,-54.52
6.316,26.37,-54.54
6.321,26.37,-54.56
6.329,26.37,-54.58
6.330,26.37,-54.60
6.335,26.37,-54.62
6.341,26.37,-54.63
6.346,26.37,-54.65
6.351,26.37,-54.67
6.356,26.28,84.43
6.361,26.28,-50.74
6.366,26.28,-50.76
6.371,26.19,88.35
6.376,26.19,53.18
6.381,26.19,53.17
6.386,26.19,53.16
6.391,26.19,53.15
6.396,26.19,53.14
6.400,26.19,53.13
6.406,26.19,53.12
6.411,26.19,53.11
6.416,26.19,53.10
6.421,26.19,53.09
6.426,26.19,53.08
6.431,26.19,53.07
6.436,26.28,-86.06
6.441,26.37,-90.03
6.446,26.37,-54.89
6.451,26.37,-54.91
6.456,26.46,-94.05
6.461,26.46,-58.91
6.465,26.55,-98.05
6.470,26.55,-62.92
6.475,26.55,-62.95
6.480,26.55,-62.98
6.486,26.63,-102.12
6.491,26.63,-66.99
6.496,26.63,-67.03
6.501,26.72,-106.18
6.506,26.72,-71.05
6.511,26.72,-71.09
6.516,26.72,-71.13
6.521,26.72,-71.16
6.526,26.72,-71.20
6.531,26.72,-71.23
6.536,26.72,-71.27
6.541,26.72,-71.31
6.546,26.72,-71.34
6.551,26.72,-71.38
6.556,26.72,-71.41
6.561,26.72,-71.45
6.566,26.72,-71.49
6.571,26.72,-71.52
6.576,26.72,-71.56
6.581,26.72,-71.59
6.586,26.72,-71.63
6.591,26.72,-71.67
6.596,26.72,-71.70
6.601,26.72,-71.74
6.606,26.72,-71.78
6.611,26.72,-71.81
6.616,26.72,-71.85
6.620,26.63,67.24
6.625,26.63,-67.96
6.630,26.63,-67.99
6.636,26.55,71.10
6.641,26.55,-64.09
6.646,26.46,75.01
6.651,26.37,78.94
6.656,26.37,-56.24
6.661,26.28,82.87
6.666,26.19,86.81
6.671,26.19,51.64
6.676,26.11,90.75
6.681,26.11,55.59
6.686,26.02,94.70
6.691,25.93,98.66
6.696,25.93,63.50
6.701,25.93,63.51
6.706,25.93,63.51
6.711,25.93,63.51
6.716,25.93,63.52
6.721,26.02,-75.60
6.726,26.02,59.56
6.731,26.02,59.56
6.736,26.02,59.56
6.741,26.11,-79.56
6.746,26.11,55.59
6.751,26.11,55.59
6.756,26.19,-83.54
6.761,26.19,51.61
6.765,26.19,51.60
6.771,26.28,-87.53
6.776,26.28,-52.38
6.781,26.37,-91.51
6.786,26.37,-56.37
6.791,26.46,-95.51
6.796,26.46,-60.37
6.801,26.55,-99.52
6.806,26.55,-64.38
6.811,26.55,-64.41
6.815,26.55,-64.44
6.820,26.63,-103.59
6.826,26.63,-68.46
6.830,26.63,-68.49
6.836,26.72,-107.64
6.841,26.72,-72.52
6.846,26.72,-72.55
6.851,26.72,-72.59
6.856,26.72,-72.63
6.861,26.72,-72.66
6.866,26.72,-72.70
6.871,26.72,-72.73
6.876,26.72,-72.77
6.881,26.72,-72.81
6.886,26.72,-72.84
6.891,26.72,-72.88
6.896,26.72,-72.91
6.901,26.72,-72.95
6.906,26.72,-72.99
6.911,26.72,-73.02
6.916,26.72,-73.06
6.921,26.72,-73.09
6.926,26.63,65.99
6.931,26.63,-69.20
6.936,26.63,-69.23
6.941,26.63,-69.27
6.946,26.63,-69.30
6.951,26.63,-69.33
6.956,26.55,69.76
6.961,26.55,-65.43
6.966,26.55,-65.46
6.971,26.55,-65.48
6.976,26.55,-65.51
6.981,26.46,73.58
6.986,26.46,-61.60
6.991,26.46,-61.62
6.996,26.46,-61.65
7.001,26.46,-61.67
7.006,26.46,-61.69
7.011,26.37,77.40
7.016,26.37,-57.77
7.021,26.37,-57.79
7.026,26.37,-57.81
7.031,26.37,-57.83
7.036,26.37,-57.85
7.041,26.37,-57.87
7.046,26.37,-57.88
7.051,26.37,-57.90
7.056,26.37,-57.92
7.061,26.37,-57.94
7.066,26.37,-57.96
7.071,26.37,-57.98
7.076,26.28,81.12
7.081,26.28,-54.05
7.086,26.28,-54.06
7.091,26.28,-54.08
7.096,26.28,-54.09
7.101,26.28,-54.11
7.106,26.19,85.00
7.111,26.28,-89.29
7.116,26.28,-54.14
7.121,26.19,84.96
7.126,26.28,-89.33
7.131,26.28,-54.18
7.136,26.28,-54.20
7.141,26.28,-54.21
7.146,26.28,-54.22
7.151,26.28,-54.24
7.156,26.28,-54.25
7.161,26.28,-54.27
7.166,26.37,-93.40
7.171,26.37,-58.26
7.176,26.37,-58.28
7.181,26.28,80.82
7.186,26.28,-54.35
7.191,26.28,-54.36
7.196,26.28,-54.38
7.201,26.28,-54.39
7.206,26.28,-54.41
7.211,26.28,-54.42
7.216,26.28,-54.44
7.221,26.28,-54.45
7.226,26.28,-54.46
7.231,26.28,-54.48
7.236,26.28,-54.49
7.241,26.28,-54.51
7.246,26.28,-54.52
7.251,26.28,-54.53
7.256,26.28,-54.55
7.261,26.37,-93.68
7.266,26.28,80.58
7.271,26.28,-54.59
7.276,26.28,-54.61
7.281,26.28,-54.62
7.286,26.28,-54.64
7.291,26.28,-54.65
7.296,26.28,-54.67
7.301,26.28,-54.68
7.306,26.28,-54.69
7.311,26.28,-54.71
7.316,26.37,-93.84
7.321,26.37,-58.70
7.326,26.46,-97.84
7.331,26.46,-62.70
7.336,26.55,-101.84
7.341,26.63,-105.83
7.345,26.72,-109.82
7.350,26.72,-74.70
7.356,26.81,-113.85
7.360,26.90,-117.86
7.365,26.99,-121.86
7.370,27.07,-125.87
7.375,27.16,-129.88
7.380,27.25,-133.90
7.385,27.34,-137.92
7.390,27.42,-141.95
7.395,27.51,-145.98
7.400,27.60,-150.02
7.406,27.69,-154.06
7.411,27.78,-158.10
7.416,27.78,-123.03
7.421,27.86,-162.24
7.426,27.86,-127.17
7.431,27.95,-166.38
7.436,27.95,-131.32
7.441,28.04,-170.54
7.446,28.04,-135.48
7.451,28.04,-135.58
7.456,28.04,-135.69
7.461,28.04,-135.79
7.466,28.04,-135.89
7.471,28.04,-135.99
7.476,28.04,-136.09
7.481,28.04,-136.20
7.486,27.95,-97.18
7.491,27.95,-132.44
7.496,27.95,-132.53
7.501,27.95,-132.63
7.506,27.86,-93.61
7.511,27.86,-128.86
7.516,27.86,-128.95
7.521,27.78,-89.93
7.526,27.78,-125.18
7.531,27.69,-86.15
7.536,27.69,-121.39
7.541,27.60,-82.35
7.546,27.60,-117.59
7.551,27.51,-78.55
7.556,27.51,-113.79
7.561,27.51,-113.87
7.566,27.42,-74.82
7.571,27.42,-110.05
7.576,27.42,-110.12
7.581,27.34,-71.08
7.586,27.25,-67.18
7.591,27.25,-102.41
7.596,27.16,-63.35
7.601,27.16,-98.57
7.606,27.07,-59.50
7.611,27.07,-94.72
7.616,26.99,-55.65
7.621,26.99,-90.86
7.626,26.90,-51.79
7.631,26.90,-86.99
7.636,26.90,-87.04
7.641,26.81,52.04
7.646,26.72,55.95
7.651,26.72,-79.24
7.656,26.63,59.84
7.661,26.63,-75.35
7.666,26.55,63.74
7.671,26.55,-71.45
7.676,26.46,67.64
7.681,26.46,-67.54
7.686,26.46,-67.56
7.691,26.46,-67.58
7.697,26.46,-67.61
7.701,26.37,71.49
7.705,26.37,-63.69
7.710,26.37,-63.71
7.716,26.37,-63.73
7.721,26.37,-63.74
7.726,26.28,75.36
7.731,26.28,-59.82
7.736,26.28,-59.83
7.740,26.28,-59.85
7.746,26.28,-59.86
7.751,26.28,-59.87
7.756,26.28,-59.89
7.761,26.28,-59.90
7.766,26.28,-59.92
7.771,26.28,-59.93
7.776,26.28,-59.94
7.780,26.19,79.16
7.785,26.19,-56.01
7.790,26.19,-56.02
7.796,26.19,-56.03
7.801,26.19,-56.04
7.806,26.19,-56.05
7.811,26.19,-56.06
7.816,26.19,-56.07
7.821,26.19,-56.08
7.826,26.19,-56.09
7.831,26.28,-95.22
7.836,26.28,-60.07
7.841,26.28,-60.08
7.846,26.28,-60.10
7.851,26.28,-60.11
7.856,26.28,-60.13
7.861,26.28,-60.14
7.866,26.28,-60.15
7.871,26.28,-60.17
7.876,26.28,-60.18
7.881,26.37,-99.32
7.886,26.28,74.95
7.891,26.37,-99.35
7.896,26.37,-64.21
7.901,26.37,-64.23
7.906,26.37,-64.24
7.911,26.37,-64.26
7.916,26.46,-103.40
7.921,26.46,-68.26
7.926,26.46,-68.29
7.931,26.46,-68.31
7.936,26.46,-68.33
7.941,26.46,-68.36
7.946,26.55,-107.50
7.953,26.55,-72.37
7.955,26.55,-72.39
7.960,26.55,-72.42
7.965,26.55,-72.45
7.971,26.55,-72.47
7.976,26.55,-72.50
7.981,26.55,-72.53
7.986,26.55,-72.56
7.991,26.55,-72.58
7.996,26.55,-72.61
8.001,26.55,-72.64
8.006,26.55,-72.67
8.011,26.55,-72.69
8.016,26.55,-72.72
8.021,26.55,-72.75
8.026,26.55,-72.77
8.031,26.55,-72.80
8.036,26.55,-72.83
8.041,26.46,66.26
8.046,26.46,-68.92
8.051,26.46,-68.94
8.056,26.37,70.15
8.061,26.37,-65.02
8.066,26.37,-65.04
8.071,26.37,-65.06
8.075,26.37,-65.08
8.080,26.46,-104.22
8.086,26.46,-69.08
8.091,26.46,-69.10
8.096,26.37,69.99
8.101,26.37,-65.19
8.106,26.37,-65.20
8.111,26.37,-65.22
8.116,26.37,-65.24
8.121,26.37,-65.26
8.126,26.37,-65.28
8.131,26.37,-65.30
8.138,26.46,-104.43
8.140,26.37,69.82
8.146,26.46,-104.48
8.151,26.46,-69.34
8.155,26.46,-69.36
8.161,26.46,-69.38
8.166,26.46,-69.41
8.171,26.55,-108.55
8.176,26.55,-73.42
8.181,26.55,-73.45
8.185,26.55,-73.47
8.190,26.46,65.62
8.196,26.46,-69.56
8.201,26.46,-69.59
8.206,26.46,-69.61
8.211,26.37,69.49
8.216,26.37,-65.69
8.221,26.28,73.41
8.226,26.28,-61.76
8.231,26.28,-61.78
8.236,26.19,77.33
8.241,26.19,-57.84
8.246,26.19,-57.85
8.251,26.19,-57.86
8.256,26.19,-57.87
8.261,26.11,81.24
8.266,26.11,-53.93
8.271,26.11,-53.93
8.276,26.02,85.18
8.281,26.11,-89.10
8.286,26.02,85.18
8.291,26.11,-89.10
8.296,26.02,85.17
8.301,26.11,-89.11
8.306,26.11,-53.95
8.311,26.11,-53.96
8.316,26.11,-53.97
8.321,26.11,-53.97
8.326,26.11,-53.98
8.331,26.11,-53.98
8.336,26.19,-93.11
8.341,26.19,-57.96
8.346,26.19,-57.97
8.351,26.19,-57.98
8.356,26.19,-57.99
8.361,26.19,-57.99
8.366,26.19,-58.00
8.371,26.19,-58.01
8.376,26.19,-58.02
8.381,26.19,-58.03
8.386,26.19,-58.04
8.391,26.19,-58.05
8.396,26.19,-58.06
8.401,26.19,-58.07
8.406,26.19,-58.08
8.411,26.19,-58.09
8.416,26.19,-58.10
8.421,26.19,-58.11
8.426,26.19,-58.12
8.431,26.19,-58.13
8.436,26.19,-58.14
8.441,26.19,-58.15
8.446,26.19,-58.16
8.451,26.19,-58.17
8.456,26.19,-58.18
8.461,26.11,80.93
8.466,26.11,-54.23
8.471,26.11,-54.24
8.476,26.11,-54.24
8.481,26.11,-54.25
8.486,26.11,-54.26
8.491,26.11,-54.26
8.496,26.11,-54.27
8.501,26.11,-54.27
8.506,26.02,84.84
8.512,26.02,-50.32
8.516,25.93,88.80
8.521,25.93,53.64
8.526,25.84,92.77
8.531,25.75,96.74
8.536,25.75,61.59
8.541,25.75,61.60
8.546,25.67,100.73
8.551,25.67,65.59
8.556,25.58,104.73
8.561,25.58,69.59
8.566,25.58,69.61
8.571,25.67,-69.49
8.576,25.58,104.81
8.581,25.67,-69.45
8.586,25.67,65.72
8.591,25.67,65.74
8.595,25.67,65.76
8.601,25.75,-73.35
8.605,25.75,61.83
8.611,25.84,-77.28
8.616,25.93,-81.23
8.621,25.93,53.93
8.626,25.93,53.93
8.631,26.02,-85.18
8.636,26.02,-50.02
8.641,26.11,-89.15
8.646,26.11,-53.99
8.651,26.19,-93.12
8.656,26.19,-57.97
8.661,26.28,-97.10
8.666,26.28,-61.95
8.671,26.28,-61.96
8.676,26.37,-101.10
8.681,26.37,-65.96
8.686,26.46,-105.09
8.691,26.46,-69.96
8.696,26.46,-69.98
8.701,26.46,-70.00
8.705,26.46,-70.03
8.711,26.55,-109.17
8.716,26.55,-74.04
8.721,26.55,-74.06
8.726,26.55,-74.09
8.731,26.55,-74.12
8.736,26.55,-74.15
8.741,26.55,-74.17
8.746,26.55,-74.20
8.751,26.55,-74.23
8.756,26.55,-74.25
8.761,26.55,-74.28
8.766,26.55,-74.31
8.771,26.55,-74.34
8.776,26.55,-74.36
8.781,26.55,-74.39
8.786,26.55,-74.42
8.791,26.46,64.67
8.796,26.46,-70.51
8.801,26.46,-70.53
8.806,26.46,-70.55
8.811,26.46,-70.58
8.816,26.46,-70.60
8.821,26.46,-70.62
8.826,26.46,-70.65
8.830,26.37,68.45
8.836,26.37,-66.73
8.841,26.37,-66.75
8.846,26.28,72.36
8.851,26.28,-62.82
8.856,26.28,-62.83
8.861,26.28,-62.85
8.866,26.28,-62.86
8.871,26.28,-62.87
8.876,26.28,-62.89
8.881,26.28,-62.90
8.886,26.28,-62.92
8.891,26.28,-62.93
8.896,26.28,-62.95
8.901,26.19,76.16
8.906,26.19,-59.01
8.911,26.19,-59.02
8.916,26.19,-59.03
8.921,26.19,-59.04
8.926,26.19,-59.05
8.931,26.19,-59.06
8.936,26.11,80.05
8.941,26.11,-55.11
8.946,26.11,-55.12
8.951,26.11,-55.12
8.956,26.11,-55.13
8.961,26.11,-55.13
8.966,26.11,-55.14
8.971,26.11,-55.14
8.976,26.02,83.97
8.981,26.02,-51.19
8.986,26.02,-51.19
8.991,26.02,-51.19
8.996,26.02,-51.19
9.001,26.02,-51.19
9.005,26.02,-51.20
9.011,25.93,87.92
9.016,25.93,52.77
9.021,25.93,52.77
9.026,25.93,52.77
9.031,26.02,-86.34
9.036,26.02,-51.18
9.041,26.02,-51.18
9.046,26.02,-51.19
9.051,26.02,-51.19
9.056,26.02,-51.19
9.061,26.11,-90.31
9.066,26.11,-55.15
9.071,26.11,-55.16
9.076,26.11,-55.16
9.081,26.11,-55.17
9.086,26.11,-55.17
9.091,26.11,-55.18
9.096,26.11,-55.19
9.101,26.11,-55.19
9.106,26.11,-55.20
9.111,26.11,-55.20
9.116,26.11,-55.21
9.121,26.02,83.91
9.126,26.02,-51.25
9.131,26.02,-51.25
9.136,26.02,-51.25
9.141,26.02,-51.26
9.146,26.02,-51.26
9.151,26.02,-51.26
9.156,26.02,-51.26
9.161,26.11,-90.38
9.166,26.11,-55.22
9.171,26.11,-55.23
9.176,26.11,-55.24
9.181,26.11,-55.24
9.186,26.11,-55.25
9.191,26.11,-55.25
9.195,26.11,-55.26
9.200,26.11,-55.26
9.206,26.02,83.85
9.211,26.02,-51.31
9.216,26.02,-51.31
9.221,26.02,-51.31
9.226,26.02,-51.31
9.231,26.02,-51.31
9.236,26.02,-51.31
9.241,26.02,-51.31
9.246,26.02,-51.31
9.251,26.02,-51.32
9.256,26.02,-51.32
9.261,26.02,-51.32
9.266,26.02,-51.32
9.271,26.02,-51.32
9.276,26.11,-90.44
9.281,26.11,-55.29
9.286,26.11,-55.29
9.291,26.11,-55.30
9.296,26.11,-55.30
9.301,26.02,83.81
9.306,26.02,-51.35
9.311,26.02,-51.35
9.316,26.02,-51.35
9.321,26.02,-51.35
9.326,26.02,-51.35
9.331,26.02,-51.35
9.336,26.02,-51.35
9.340,26.02,-51.35
9.346,26.02,-51.35
9.351,26.02,-51.36
9.356,26.02,-51.36
9.361,26.02,-51.36
9.366,26.02,-51.36
9.371,26.02,-51.36
9.376,26.02,-51.36
9.380,26.02,-51.36
9.388,26.02,-51.36
9.391,26.02,-51.36
9.396,26.11,-90.48
9.401,26.02,83.79
9.406,26.02,-51.37
9.411,26.02,-51.37
9.416,26.02,-51.37
9.421,26.02,-51.37
9.426,26.02,-51.37
9.430,26.02,-51.37
9.436,26.02,-51.38
9.440,26.02,-51.38
9.445,26.02,-51.38
9.450,26.02,-51.38
9.456,26.02,-51.38
9.461,26.02,-51.38
9.466,26.11,-90.50
9.471,26.11,-55.35
9.476,26.11,-55.35
9.481,26.11,-55.36
9.486,26.02,83.76
9.491,26.11,-90.52
9.496,26.02,83.75
9.501,26.02,-51.41
9.506,26.02,-51.41
9.510,26.02,-51.41
9.516,26.11,-90.53
9.521,26.11,-55.38
9.526,26.11,-55.38
9.531,26.19,-94.51
9.536,26.19,-59.36
9.541,26.19,-59.37
9.546,26.11,79.74
9.551,26.19,-94.54
9.556,26.19,-59.39
9.561,26.19,-59.40
9.566,26.19,-59.41
9.571,26.19,-59.42
9.576,26.19,-59.43
9.581,26.19,-59.44
9.586,26.19,-59.45
9.591,26.19,-59.46
9.596,26.19,-59.47
9.601,26.19,-59.48
9.606,26.19,-59.49
9.611,26.19,-59.50
9.616,26.19,-59.51
9.621,26.19,-59.52
9.626,26.19,-59.53
9.631,26.19,-59.54
9.636,26.19,-59.55
9.641,26.19,-59.56
9.646,26.19,-59.57
9.651,26.19,-59.58
9.656,26.19,-59.59
9.661,26.19,-59.60
9.666,26.19,-59.61
9.671,26.19,-59.62
9.676,26.19,-59.63
9.681,26.19,-59.64
9.686,26.19,-59.64
9.691,26.11,79.47
9.696,26.11,-55.70
